OrderId,EmployeeId,SaleDate,AmountSold,PaymentType,ThingsOrdered,ThingsOrderedNames
1075,3,2024-11-05 15:14:00,27.85,Cash,"[20, 6, 18, 12, 22, 12, 17, 13, 23, 24]","['SweetFire Chicken Breast', 'White Rice', 'Egg Roll', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1076,9,2024-11-05 15:42:00,27.80,Cash,"[19, 7, 21, 21, 7, 4, 8, 12, 22]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'White Rice', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens']"
1077,8,2024-11-05 16:11:00,42.80,Credit,"[4, 4, 9, 8, 19, 1, 3, 12, 10, 12, 10, 15, 16, 15]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken']"
1078,8,2024-11-05 18:58:00,33.60,Cash,"[20, 4, 6, 10, 11, 22, 17, 17, 17, 25, 24, 23]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1079,9,2024-11-05 19:21:00,19.45,Gift Card,"[6, 11, 10, 16, 25, 14]","['SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Coke', 'Water Bottle']"
1080,3,2024-11-05 14:49:00,18.70,Credit,"[2, 22, 10, 15, 14, 14]","['Beijing Beef', 'Fried Rice', 'Spring Roll', 'Fountain Soda', 'Super Greens']"
1081,9,2024-11-05 09:55:00,47.40,Credit,"[7, 18, 9, 3, 6, 1, 18, 17, 16, 25, 24, 23]","['Orange Chicken', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1082,4,2024-11-05 10:10:00,43.15,Gift Card,"[7, 5, 6, 20, 6, 8, 10, 10, 22, 10, 25, 15, 25, 17, 13]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Egg Roll', 'Fountain Soda', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Water Bottle']"
1083,7,2024-11-05 09:49:00,36.15,Cash,"[9, 18, 5, 2, 22, 10, 12, 10, 16, 24, 23, 24]","['Beijing Beef', 'Teriyaki Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Coke', 'Bourbon Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1084,2,2024-11-05 10:36:00,25.70,Gift Card,"[8, 18, 20, 11, 10, 17, 16, 17, 25]","['Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'Water Bottle']"
1085,3,2024-11-05 12:58:00,30.50,Gift Card,"[8, 3, 20, 9, 4, 22, 10, 10, 16, 15]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Fountain Soda', 'Coke', 'Mushroom Chicken', 'Super Greens']"
1086,1,2024-11-05 12:03:00,29.60,Cash,"[21, 7, 3, 8, 7, 2, 10, 12, 24, 24, 13, 23]","['Beijing Beef', 'Kung Pao Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Egg Roll', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1087,3,2024-11-05 13:59:00,33.80,Cash,"[8, 4, 1, 18, 21, 2, 19, 10, 11, 25, 24, 13]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
1088,3,2024-11-05 12:37:00,41.50,Credit,"[6, 8, 3, 3, 3, 18, 1, 19, 22, 12, 16, 16, 14, 14]","['Orange Chicken', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'White Rice', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens']"
1089,2,2024-11-05 19:40:00,31.00,Cash,"[4, 1, 5, 6, 12, 22, 11, 23, 23, 23, 13]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Chow Mein', 'White Rice', 'Egg Roll', 'Super Greens', 'Cream Cheese Rangoons']"
1090,2,2024-11-05 17:49:00,13.30,Gift Card,"[18, 8, 12, 14, 23]","['Broccoli Beef', 'White Rice', 'Spring Roll', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
1091,1,2024-11-05 16:22:00,44.15,Credit,"[7, 21, 20, 7, 8, 20, 11, 12, 11, 12, 15, 17, 25, 13, 14, 24]","['Black Pepper Steak', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
1092,5,2024-11-05 16:44:00,47.90,Gift Card,"[4, 21, 5, 21, 18, 19, 8, 11, 22, 11, 16, 15, 15, 25, 23, 13, 23, 24]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1093,8,2024-11-05 17:57:00,35.60,Cash,"[5, 9, 3, 19, 20, 6, 4, 12, 13, 14]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'White Rice', 'Egg Roll', 'Spring Roll', 'Honey Sesame Chicken', 'Mushroom Chicken']"
1094,7,2024-11-05 13:21:00,31.90,Credit,"[19, 5, 7, 19, 12, 10, 22, 12, 23, 13]","['Teriyaki Chicken', 'Black Pepper Steak', 'Fried Rice', 'White Rice', 'Egg Roll', 'Honey Sesame Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
1095,4,2024-11-05 13:04:00,31.20,Cash,"[3, 19, 7, 21, 4, 10, 17, 14, 23, 14, 23]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Fried Rice', 'Spring Roll', 'Apple Juice', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
1096,8,2024-11-05 16:30:00,39.75,Cash,"[3, 5, 18, 5, 5, 8, 9, 1, 12, 12, 16, 25, 14]","['Orange Chicken', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Water Bottle']"
1097,10,2024-11-05 10:33:00,25.20,Cash,"[9, 1, 2, 11, 11, 15, 23, 14, 13, 14]","['Orange Chicken', 'Beijing Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Cream Cheese Rangoons']"
1098,10,2024-11-06 12:22:00,30.25,Credit,"[3, 20, 3, 5, 7, 16, 24]","['Kung Pao Chicken', 'Teriyaki Chicken', 'Black Pepper Steak', 'Coke', 'Mushroom Chicken', 'Apple Pie Roll']"
1099,3,2024-11-06 08:47:00,53.40,Cash,"[2, 7, 19, 3, 7, 4, 3, 16, 16, 15, 16, 14, 24, 24, 24]","['Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Spring Roll', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken', 'Apple Pie Roll']"
1100,10,2024-11-06 15:51:00,44.85,Cash,"[19, 2, 9, 18, 9, 3, 21, 22, 15, 25, 25, 14, 23, 24]","['Beijing Beef', 'Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1101,6,2024-11-06 10:04:00,9.45,Gift Card,"[1, 15, 14]","['Orange Chicken', 'Spring Roll', 'Fountain Soda']"
1102,4,2024-11-06 08:36:00,48.35,Credit,"[9, 21, 6, 21, 20, 3, 21, 2, 15, 25, 23]","['Beijing Beef', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fountain Soda', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
1103,5,2024-11-06 20:45:00,29.20,Credit,"[2, 5, 4, 12, 12, 17, 25, 15, 15, 14, 23]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Cream Cheese Rangoons', 'Water Bottle']"
1104,6,2024-11-06 14:56:00,16.55,Credit,"[8, 1, 18, 10, 24, 24, 13]","['Orange Chicken', 'Broccoli Beef', 'Fried Rice', 'Egg Roll', 'Bourbon Chicken', 'Apple Pie Roll']"
1105,3,2024-11-06 10:42:00,19.70,Gift Card,"[18, 17, 15, 25, 24, 13, 23, 13]","['Egg Roll', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1106,8,2024-11-06 10:29:00,38.90,Cash,"[9, 5, 18, 3, 4, 2, 20, 25]","['Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Sweet and Sour Chicken Breast', 'Bourbon Chicken', 'Mushroom Chicken', 'Water Bottle']"
1107,3,2024-11-06 13:00:00,40.15,Credit,"[2, 6, 21, 18, 10, 11, 10, 10, 15, 17, 16, 25, 13]","['Beijing Beef', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'String Bean Chicken', 'Water Bottle']"
1108,4,2024-11-06 19:55:00,30.95,Credit,"[9, 2, 21, 3, 8, 22, 17, 16, 15, 14]","['Beijing Beef', 'Kung Pao Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Super Greens']"
1109,6,2024-11-06 15:52:00,34.80,Credit,"[9, 2, 6, 4, 18, 8, 4, 12, 10, 14, 14, 13, 13]","['Beijing Beef', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken']"
1110,9,2024-11-06 20:45:00,30.00,Cash,"[20, 19, 5, 20, 12, 15, 15, 16, 16, 24, 13]","['Teriyaki Chicken', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Apple Pie Roll']"
1111,3,2024-11-06 16:16:00,45.00,Gift Card,"[19, 3, 8, 18, 7, 1, 6, 6, 22, 22, 16, 25, 24, 14, 13, 24]","['Orange Chicken', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
1112,3,2024-11-06 10:11:00,33.10,Credit,"[8, 21, 9, 9, 2, 22, 11, 17, 25, 24, 13, 24, 14]","['Beijing Beef', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
1113,5,2024-11-06 08:29:00,36.50,Gift Card,"[19, 21, 12, 10, 22, 12, 15, 25, 25, 25, 23, 14]","['Fried Rice', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
1114,9,2024-11-06 10:08:00,20.85,Cash,"[21, 18, 9, 13, 13, 13]","['Sweet and Sour Chicken Breast', 'Egg Roll', 'Bourbon Chicken', 'String Bean Chicken']"
1115,3,2024-11-06 08:49:00,33.70,Gift Card,"[20, 2, 19, 6, 8, 9, 25]","['Beijing Beef', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Water Bottle']"
1116,8,2024-11-06 16:36:00,17.90,Cash,"[8, 19, 16, 15, 15]","['Broccoli Beef', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken']"
1117,6,2024-11-06 18:56:00,34.70,Credit,"[6, 9, 21, 21, 2, 7, 23, 23]","['Beijing Beef', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'String Bean Chicken', 'Cream Cheese Rangoons']"
1118,4,2024-11-06 14:55:00,28.10,Gift Card,"[2, 18, 9, 2, 6, 12, 10, 23, 23, 14, 23]","['Beijing Beef', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Spring Roll', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
1119,5,2024-11-06 14:45:00,23.45,Gift Card,"[4, 6, 9, 11, 10, 25, 24, 23, 23]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1120,2,2024-11-06 20:37:00,22.15,Gift Card,"[9, 6, 17, 15, 16, 16, 14]","['SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice']"
1121,3,2024-11-06 08:06:00,41.65,Credit,"[18, 6, 9, 2, 2, 5, 3, 24, 14, 14]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Bourbon Chicken', 'Apple Pie Roll']"
1122,10,2024-11-06 19:55:00,19.20,Cash,"[20, 18, 5, 10, 22, 24, 13]","['Teriyaki Chicken', 'Fried Rice', 'Egg Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll']"
1123,5,2024-11-06 13:08:00,34.80,Credit,"[5, 19, 7, 4, 18, 20, 18, 10, 22, 13, 24, 23, 13]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Fried Rice', 'Egg Roll', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1124,5,2024-11-06 08:11:00,21.55,Gift Card,"[18, 18, 18, 22, 16, 25, 13, 13, 14]","['Egg Roll', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Super Greens', 'Water Bottle']"
1125,7,2024-11-06 08:44:00,23.45,Credit,"[9, 8, 2, 3, 6, 22, 14]","['Beijing Beef', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Super Greens']"
1126,2,2024-11-06 13:28:00,19.20,Cash,"[21, 7, 18, 12, 12, 14, 24]","['Black Pepper Steak', 'White Rice', 'Spring Roll', 'Bourbon Chicken', 'String Bean Chicken', 'Apple Pie Roll']"
1127,2,2024-11-06 16:30:00,32.65,Gift Card,"[19, 18, 7, 4, 18, 1, 3, 10, 12, 10, 14]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Fried Rice', 'White Rice', 'Spring Roll', 'Bourbon Chicken', 'Honey Sesame Chicken']"
1128,1,2024-11-06 15:18:00,25.80,Credit,"[7, 2, 21, 19, 16, 17]","['Beijing Beef', 'Black Pepper Steak', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'String Bean Chicken']"
1129,10,2024-11-06 16:59:00,15.20,Cash,"[7, 15, 25, 16, 16]","['Black Pepper Steak', 'Fountain Soda', 'Coke', 'Water Bottle']"
1130,9,2024-11-06 16:40:00,33.25,Gift Card,"[21, 3, 12, 11, 11, 22, 16, 25, 14, 24, 23]","['Kung Pao Chicken', 'Chow Mein', 'White Rice', 'Spring Roll', 'Coke', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1131,10,2024-11-06 15:10:00,19.00,Cash,"[5, 20, 18, 6, 11, 15]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Chow Mein', 'Fountain Soda', 'Bourbon Chicken', 'Mushroom Chicken']"
1132,8,2024-11-06 09:26:00,30.00,Credit,"[20, 12, 10, 22, 11, 17, 17, 13, 24]","['Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll']"
1133,2,2024-11-06 15:44:00,29.60,Credit,"[4, 20, 8, 7, 8, 6, 10, 22, 14, 23, 23, 23]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Spring Roll', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
1134,9,2024-11-06 10:37:00,30.50,Credit,"[5, 5, 18, 19, 18, 3, 22, 10, 22, 24, 23]","['Kung Pao Chicken', 'Teriyaki Chicken', 'Fried Rice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1135,2,2024-11-06 12:29:00,34.75,Credit,"[4, 9, 8, 9, 19, 12, 10, 11, 17, 16, 16, 13]","['Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Apple Juice', 'Honey Sesame Chicken']"
1136,2,2024-11-06 10:39:00,26.85,Gift Card,"[21, 8, 7, 22, 22, 12, 17, 25, 13]","['Black Pepper Steak', 'Broccoli Beef', 'White Rice', 'Egg Roll', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
1137,2,2024-11-06 16:29:00,11.80,Cash,"[6, 11, 23, 23]","['SweetFire Chicken Breast', 'Chow Mein', 'Cream Cheese Rangoons']"
1138,2,2024-11-06 08:18:00,19.10,Cash,"[6, 2, 9, 23, 23]","['Beijing Beef', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Cream Cheese Rangoons']"
1139,9,2024-11-06 20:01:00,22.40,Credit,"[2, 20, 17, 16, 24, 14, 24, 24]","['Beijing Beef', 'Spring Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Apple Pie Roll']"
1140,4,2024-11-06 17:51:00,41.45,Cash,"[4, 4, 8, 2, 6, 9, 15, 15, 24, 14, 23]","['Beijing Beef', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1141,7,2024-11-06 08:38:00,21.35,Credit,"[1, 18, 6, 20, 10, 10, 23]","['Orange Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
1142,5,2024-11-06 09:58:00,16.80,Credit,"[9, 11, 17, 17, 14, 14]","['Sweet and Sour Chicken Breast', 'Chow Mein', 'Spring Roll', 'Apple Juice']"
1143,6,2024-11-06 18:56:00,21.60,Cash,"[2, 1, 18, 17, 23, 14]","['Orange Chicken', 'Beijing Beef', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
1144,5,2024-11-06 09:19:00,30.75,Credit,"[9, 10, 11, 11, 11, 15, 25, 15, 13]","['Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Water Bottle']"
1145,7,2024-11-06 14:55:00,33.00,Cash,"[8, 4, 4, 18, 2, 12, 10, 22, 25, 17, 17]","['Beijing Beef', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Apple Juice', 'Bourbon Chicken', 'Super Greens', 'Water Bottle']"
1146,5,2024-11-06 15:17:00,27.85,Credit,"[7, 9, 9, 10, 10, 11, 25, 13, 14, 14]","['Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Water Bottle']"
1147,3,2024-11-06 19:45:00,17.90,Credit,"[4, 7, 25, 17, 25]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Apple Juice', 'Water Bottle']"
1148,9,2024-11-06 19:47:00,33.25,Cash,"[18, 18, 21, 3, 12, 22, 11, 25, 16, 17, 24]","['Kung Pao Chicken', 'Chow Mein', 'White Rice', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'String Bean Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
1149,5,2024-11-06 11:34:00,37.80,Cash,"[20, 6, 2, 18, 18, 20, 8, 10, 10, 16, 25, 17, 25]","['Beijing Beef', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Fried Rice', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'Water Bottle']"
1150,6,2024-11-06 18:57:00,31.75,Cash,"[18, 8, 3, 19, 12, 10, 11, 25, 24, 23, 23]","['Kung Pao Chicken', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
1151,4,2024-11-06 13:54:00,39.90,Credit,"[19, 19, 21, 5, 5, 18, 18, 21, 22, 12, 11, 17, 15, 17]","['Teriyaki Chicken', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens']"
1152,9,2024-11-06 19:54:00,26.60,Cash,"[1, 8, 8, 2, 12, 10, 13, 24, 23, 24]","['Orange Chicken', 'Beijing Beef', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Egg Roll', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1153,9,2024-11-06 11:46:00,30.00,Gift Card,"[21, 6, 12, 22, 12, 12, 24, 14, 13, 14]","['SweetFire Chicken Breast', 'White Rice', 'Egg Roll', 'Spring Roll', 'String Bean Chicken', 'Super Greens', 'Apple Pie Roll']"
1154,4,2024-11-06 13:48:00,45.85,Gift Card,"[18, 21, 2, 9, 2, 18, 18, 6, 25, 13]","['Beijing Beef', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Bourbon Chicken', 'String Bean Chicken', 'Water Bottle']"
1155,2,2024-11-06 09:53:00,7.70,Cash,"[18, 17]","['Apple Juice', 'Bourbon Chicken']"
1156,10,2024-11-06 18:20:00,35.75,Credit,"[20, 21, 3, 7, 22, 22, 10, 25, 25, 25, 25, 14]","['Kung Pao Chicken', 'Black Pepper Steak', 'Fried Rice', 'Spring Roll', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
1157,4,2024-11-06 10:27:00,43.40,Gift Card,"[4, 20, 9, 8, 20, 10, 11, 11, 12, 16, 15, 16, 16, 13, 23]","['Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
1158,10,2024-11-06 13:13:00,30.10,Cash,"[19, 6, 19, 19, 3, 19, 10, 10, 25, 25, 15]","['Kung Pao Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'Fountain Soda', 'Honey Sesame Chicken', 'Water Bottle']"
1159,8,2024-11-06 15:23:00,36.90,Credit,"[4, 21, 9, 8, 4, 22, 12, 11, 11, 23, 23, 24, 24]","['Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
1160,9,2024-11-06 09:01:00,21.75,Gift Card,"[2, 2, 9, 6, 11, 13, 14, 13]","['Beijing Beef', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Egg Roll', 'Spring Roll']"
1161,8,2024-11-06 16:57:00,41.65,Gift Card,"[4, 5, 6, 2, 21, 1, 19, 13, 13, 24]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Egg Roll', 'Honey Sesame Chicken', 'String Bean Chicken', 'Apple Pie Roll']"
1162,1,2024-11-06 09:23:00,37.25,Credit,"[2, 20, 21, 9, 1, 3, 22, 22, 12, 17, 16, 14, 13, 13]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'White Rice', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens']"
1163,2,2024-11-06 08:44:00,23.50,Gift Card,"[20, 4, 19, 19, 10, 13, 13, 13, 24]","['Honey Walnut Shrimp', 'Fried Rice', 'Egg Roll', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Apple Pie Roll']"
1164,9,2024-11-06 11:33:00,29.40,Cash,"[21, 6, 21, 3, 18, 4, 12, 25]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'White Rice', 'Bourbon Chicken', 'String Bean Chicken', 'Water Bottle']"
1165,8,2024-11-06 09:32:00,32.10,Gift Card,"[2, 5, 2, 8, 18, 1, 21, 22]","['Orange Chicken', 'Beijing Beef', 'Teriyaki Chicken', 'Broccoli Beef', 'Bourbon Chicken', 'String Bean Chicken', 'Super Greens']"
1166,6,2024-11-06 16:03:00,37.10,Credit,"[9, 3, 20, 11, 12, 11, 15, 16, 17, 17, 14, 13, 23, 23]","['Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
1167,8,2024-11-06 14:41:00,20.20,Credit,"[3, 19, 22, 22, 15, 14, 24]","['Kung Pao Chicken', 'Spring Roll', 'Fountain Soda', 'Honey Sesame Chicken', 'Super Greens', 'Apple Pie Roll']"
1168,1,2024-11-06 11:01:00,20.80,Credit,"[8, 18, 7, 21]","['Black Pepper Steak', 'Broccoli Beef', 'Bourbon Chicken', 'String Bean Chicken']"
