OrderId,ThingsOrdered
1461,"[18, 19, 21, 3, 5, 9, 10, 17, 13, 13, 23, 13]"
1462,"[7, 9, 3, 8, 9, 13]"
1463,"[5, 9, 18, 7, 9, 11, 11, 12, 17, 17, 16, 17]"
1464,"[21, 12, 10, 10, 13, 23, 14, 14]"
1465,"[5, 20, 20, 9, 12, 14, 23]"
1466,"[2, 9, 9, 8, 8, 15, 17, 23, 23]"
1467,"[4, 21, 9, 3, 8, 3, 22, 12, 10, 17, 16, 17, 25, 23, 13]"
1468,"[5, 20, 22, 10, 15, 24, 23, 14, 23]"
1469,"[2, 20, 1, 4, 2, 11]"
1470,"[1, 9, 9, 1, 21, 8, 20, 7, 12, 12, 17, 24, 23, 13, 13]"
1471,"[1, 1, 9, 18, 9, 21, 4, 10, 10, 14, 13, 23, 23]"
1472,"[18, 4, 7, 1, 20, 1, 11, 16]"
1473,"[2, 2, 8, 3, 18, 11, 13, 14, 23, 14]"
1474,"[20, 19, 15, 24, 14, 23]"
1475,"[21, 2, 1, 19, 22, 11, 11, 11, 25, 24, 24]"
1476,"[3, 6, 5, 3, 18, 22, 22]"
1477,"[6, 9, 7, 3, 6, 2, 8, 7, 10, 12, 25, 15, 15, 25, 23, 23]"
1478,"[9, 4, 2, 6, 5, 6, 20, 12, 12, 15, 16, 17, 25, 14]"
1479,"[8, 18, 5, 21, 7, 12, 22, 10, 22, 23, 13, 24, 23]"
1480,"[5, 19, 7, 22, 11, 15, 15, 25, 15, 14]"
1481,"[9, 6, 3, 4, 4, 11, 11, 11, 22, 15, 13, 23]"
1482,"[1, 19, 5, 22, 11, 11, 22, 16, 15, 16, 14]"
1483,"[1, 7, 4, 20, 19, 7, 9, 12, 11, 11, 16, 25, 25, 14, 14, 14, 24]"
1484,"[1, 8, 4, 7, 2, 20, 7, 9, 15, 17, 25, 24, 13, 13, 14]"
1485,"[3, 12, 10, 11, 10, 16, 15, 24, 23, 13]"
1486,"[3, 3, 9, 10, 11, 25, 23, 23, 14, 14]"
1487,"[5, 4, 9, 20, 3, 25, 15]"
1488,"[21, 5, 8, 6, 2, 4, 11, 10, 10, 12, 24, 14, 14]"
1489,"[6, 6, 4, 21, 18, 9, 5, 10, 10, 17, 15, 15]"
1490,"[18, 2, 2, 21, 3, 4, 17, 16, 16, 14, 24]"
1491,"[18, 2, 22]"
1492,"[18, 5, 21, 1, 12, 11, 12, 25, 15, 15, 13, 23, 24]"
1493,"[1, 22, 25, 25, 16, 17, 13, 14]"
1494,"[8, 19, 5, 3, 3, 1, 8, 17, 17, 15]"
1495,"[3, 17, 25, 15, 17, 24, 14, 14]"
1496,"[4, 8, 8, 8, 20, 17, 15, 16, 16, 23]"
1497,"[19, 1, 5, 6, 21, 10, 12, 12, 13, 23, 24]"
1498,"[5, 19, 8, 21, 8, 6, 22, 11, 12]"
1499,"[19, 20, 23]"
1500,"[5, 9, 2, 10, 25, 23, 23, 24, 13]"
1501,"[1, 9, 8, 21, 8, 4, 12, 12, 16, 25, 16, 23, 23]"
1502,"[8, 4, 1, 9, 11, 22, 11, 11, 15, 17, 16, 16, 24, 23, 13]"
1503,"[3, 4, 5, 8, 10, 11, 22, 16, 23]"
1504,"[6, 19, 3, 18, 12, 17, 17, 23, 23, 24]"
1505,"[20, 3, 8, 5, 2, 9, 10, 11, 12, 17, 23]"
1506,"[18, 6, 6, 9, 5, 8, 22, 25, 13, 13]"
1507,"[4, 3, 19, 7, 9, 12, 11, 11, 17, 25, 25, 24, 23, 13]"
1508,"[1, 20, 19, 8, 8, 8, 9, 5, 12, 11, 22, 15, 15, 15, 16, 23]"
1509,"[4, 8, 19, 2, 9, 2, 7, 17, 16, 17, 15]"
1510,"[9, 9, 8, 7, 4, 19, 1, 20, 25, 17, 24, 23, 14, 23]"
1511,"[19, 9, 2, 8, 19, 4, 17, 16, 16, 23, 24]"
1512,"[19, 4, 10, 11, 15, 17, 23, 13, 14]"
1513,"[19, 20, 9, 9, 22, 12, 25, 25, 17, 24, 14, 14, 23]"
1514,"[4, 2, 9, 7, 11, 22, 12, 17, 25, 15, 13]"
1515,"[6, 5, 2, 12, 10, 11, 11, 25, 17, 25, 14, 13]"
1516,"[6, 4, 12, 22, 17, 25, 15, 16, 13, 23, 24]"
1517,"[5, 10, 10, 11, 12, 15, 17, 15, 24, 13, 23]"
1518,"[8, 6, 4, 21, 9, 5, 12, 10, 15, 16, 17, 15, 24, 13, 23]"
1519,"[1, 22, 16, 25, 25, 16, 14, 23]"
1520,"[5, 9, 3, 10, 12, 10, 22, 17, 23]"
1521,"[6, 10, 15, 24, 13, 23, 13]"
1522,"[19, 20, 12, 10, 11, 25, 17, 15, 24, 23, 13]"
1523,"[21, 15, 14, 13, 23, 23]"
1524,"[1, 21, 5, 18, 10, 23]"
1525,"[3, 5, 3, 7, 19, 3, 22, 12, 12, 11, 15, 16]"
1526,"[7, 4, 8, 21, 19, 4, 5, 6, 22, 11, 25, 17, 17, 17, 14, 24]"
1527,"[4, 18, 9, 21, 20, 11, 12, 15, 23]"
1528,"[5, 6, 4, 21, 22, 22, 12, 17, 15, 16, 23, 24]"
1529,"[2, 7, 3, 3, 21, 20, 22, 16, 13]"
1530,"[8, 8, 3, 2, 7, 19, 20, 22, 10, 17, 25]"
1531,"[1, 7, 21, 17, 17, 17]"
1532,"[19, 18, 12, 10, 12, 10, 16, 16, 15, 17, 13, 13, 24, 14]"
1533,"[21, 7, 20, 17, 16, 15, 16, 24]"
1534,"[7, 2, 1, 7, 25, 17, 16]"
1535,"[21, 21, 3, 3, 21, 12]"
1536,"[20, 9, 22, 22, 23, 13]"
1537,"[2, 22, 10, 25, 17, 16, 13, 23, 23]"
1538,"[19, 9, 20, 22, 15, 15]"
1539,"[9, 9, 19, 2, 19, 19, 8, 21, 12, 12, 11, 10, 25]"
1540,"[9, 19, 12]"
1541,"[6, 18, 18, 7, 1, 19, 18, 5, 10, 12, 15, 15, 17, 13]"
1542,"[6, 2, 7, 9, 11, 24, 14, 14, 14]"
1543,"[1, 1, 2, 20, 3, 9, 1, 12, 25, 17, 25]"
1544,"[18, 5, 1, 5, 20, 12, 11, 22, 11, 14, 23, 23]"
1545,"[6, 7, 22, 22, 15, 25]"
1546,"[21, 7, 20, 12, 10, 10, 12, 23, 24, 13, 14]"
1547,"[18, 22, 13, 13, 14, 14]"
1548,"[1, 2, 12, 22, 10, 14]"
1549,"[2, 6, 3, 6, 1, 1, 19, 12, 22, 11, 11, 17, 25, 16, 17]"
1550,"[6, 10, 17, 15, 25, 16, 24, 14, 23, 24]"
1551,"[7, 3, 8, 7, 10, 22, 22, 12, 24, 13, 23]"
1552,"[2, 3, 7, 19, 6, 22, 12, 10, 17, 13, 23]"
1553,"[4, 19, 15, 15, 15, 15, 13, 14]"
1554,"[9, 5, 7, 2, 2, 11, 11, 25, 16, 14, 14, 13]"
1555,"[9, 5, 6, 10, 12, 16, 15, 16, 14]"
1556,"[5, 2, 9, 11, 25, 16, 16, 25, 23, 24, 23, 14]"
1557,"[8, 6, 22, 11, 16, 25, 16, 17, 14]"
1558,"[6, 6, 2, 7, 10, 12, 22, 25, 16, 16, 17, 24, 24, 23]"
1559,"[4, 18, 19, 18, 6, 2, 6, 21, 22, 12, 10, 17, 15, 17, 14, 23, 13]"
1560,"[18, 6, 5, 5, 9, 4, 11, 10, 22, 14, 14, 14, 23]"
1561,"[19, 19, 12, 16, 14, 24, 14]"
1562,"[7, 6, 3, 7, 19, 20, 2, 7, 10, 12, 10, 17, 17, 15, 23, 13, 14, 13]"
1563,"[20, 18, 18, 8, 5, 19, 7, 16, 13, 23, 23, 14]"
1564,"[18, 5, 20, 7, 3, 7, 3, 20, 10, 11, 22, 11, 17, 25, 17, 24, 14]"
1565,"[4, 2, 5, 1, 18, 8, 9, 7, 10, 12, 10, 22, 16, 25, 25, 17, 24]"
1566,"[2, 18, 6, 18, 9, 11, 12, 11, 17, 17, 16, 16, 23, 24, 14]"
1567,"[18, 9, 22, 25, 16, 24, 13, 13]"
1568,"[7, 15, 25, 17]"
1569,"[20, 12, 12, 22, 22, 25, 16, 17, 16, 24, 14]"
1570,"[18, 4, 3, 4, 4, 5, 1, 22, 10, 16, 15, 25, 13, 14, 14]"
1571,"[19, 20, 2, 21, 7, 2, 7, 10, 12, 13, 14, 14]"
1572,"[7, 8, 4, 12, 22, 15, 25, 17, 15, 13, 13, 24, 23]"
1573,"[8, 21, 20, 18, 4, 6, 6, 16, 15, 17, 25, 14, 14, 14]"
1574,"[21, 20, 9, 19, 20, 12, 11, 15, 25, 17]"
1575,"[19, 7, 11, 22, 10, 24]"
1576,"[20, 5, 18, 4, 14, 24, 13]"
1577,"[6, 21, 1, 8, 2, 22, 10, 10, 22, 14, 23, 23, 14]"
1578,"[6, 24, 14, 23, 13]"
1579,"[20, 7, 1, 7, 15, 14, 13]"
1580,"[6, 4, 8, 9, 21, 7, 7, 9, 11, 11, 11, 10, 16, 17, 17, 13, 24, 13, 13]"
1581,"[20, 21, 6, 10, 22, 10, 11, 14, 14, 24, 23]"
1582,"[8, 4, 5, 11, 17, 17, 16]"
1583,"[18, 8, 3, 3, 6, 1, 18, 21, 11, 11, 12, 24]"
1584,"[4, 3, 4, 22, 11, 22, 11, 15, 13, 13, 23, 23]"
1585,"[5, 18, 21, 20, 21, 2, 5, 7, 22, 11, 22, 22, 25, 16, 25, 13, 13, 24]"
1586,"[1, 4, 2, 14, 13]"
1587,"[18, 8, 21, 18, 7, 12, 10, 25, 25, 23, 24]"
1588,"[19, 5, 18, 6, 12, 10, 11, 11, 17, 13, 23]"
1589,"[4, 7, 18, 19, 2, 5, 9, 11, 10, 24, 14]"
1590,"[7, 5, 11, 10, 17, 25, 25, 16]"
1591,"[3, 19, 8, 21, 4, 10, 17]"
1592,"[5, 2, 19, 20, 8, 21, 22, 22, 11, 12, 17, 16, 17, 13, 24, 23]"
1593,"[18, 2, 4, 2, 1, 6, 7, 7, 11, 12, 11, 22, 16, 15, 13]"
1594,"[20, 3, 21, 6, 9, 20, 18, 12, 10, 14, 24, 14]"
1595,"[5, 3, 11, 22, 12, 13]"
1596,"[3, 19, 22, 15, 14]"
1597,"[8, 20, 18, 8, 9, 19, 4, 10, 15, 25, 13]"
1598,"[7, 9, 1, 3, 22, 10, 17, 25, 25, 15]"
1599,"[6, 5, 8, 19, 7, 10, 15, 17, 15, 14]"
1600,"[6, 4, 2, 1, 12, 11, 22, 25, 15, 23, 14]"
1601,"[21, 2, 10, 22, 22, 22, 17, 25, 15, 24]"
1602,"[6, 2, 21, 6, 6, 5, 11, 12, 10, 25, 15, 24, 23, 23]"
1603,"[8, 12, 11, 11, 12]"
1604,"[3, 7, 20, 18, 9, 8, 19, 12, 12, 11, 17, 25, 17, 13, 13, 24]"
1605,"[5, 19, 22, 10, 10, 24, 13, 14]"
1606,"[5, 4, 12, 22, 11, 15, 15, 16, 25, 24, 13, 24]"
1607,"[21, 15, 16, 15, 25, 13, 13, 23]"
1608,"[4, 19, 3, 2, 21, 11, 10, 22, 25, 17, 17, 14]"
1609,"[4, 18, 18, 21, 11, 22, 10, 14, 13, 24]"
1610,"[20, 1, 22, 22, 22, 12, 15, 15, 23, 23]"
1611,"[8, 7, 5, 9, 21, 6, 12, 22, 12, 11, 16, 13, 13, 13, 23]"
1612,"[19, 9, 2, 11, 12, 12, 12, 15, 13, 24, 23]"
1613,"[6, 21, 5, 6, 9, 20, 8, 25, 25, 14, 14, 13]"
1614,"[3, 19, 6]"
1615,"[19, 9, 20, 10, 25, 15, 25]"
1616,"[21, 8, 4, 4, 11, 11, 17, 17, 25, 14]"
1617,"[1, 5, 22, 12, 16, 15, 17, 15]"
1618,"[8, 12, 25, 17, 14, 14, 23]"
1619,"[7, 11, 22, 22, 11, 14, 24]"
1620,"[9, 5, 2, 10, 22, 11, 10, 17, 17, 25, 23, 14, 14, 14]"
1621,"[9, 9, 2, 1, 3, 9, 2, 22, 15, 15, 13, 13, 13, 23]"
1622,"[4, 19, 4, 7, 9, 18, 8, 16, 17, 25, 24, 24]"
1623,"[9, 7, 20, 7, 5, 2, 6, 17, 14]"
1624,"[8, 21, 21, 22, 12, 23, 23, 23, 14]"
1625,"[2, 2, 5, 4, 8, 1, 9, 22, 10, 17, 15, 15, 16, 14, 13]"
1626,"[6, 6, 8, 5, 9, 2, 2, 10, 23, 13, 23, 14]"
1627,"[9, 3, 1, 12, 10, 11, 17, 15]"
1628,"[9, 5, 18, 21, 2, 19, 24, 24, 13, 13]"
1629,"[19, 19, 11, 11, 11, 22, 14, 14, 14, 24]"
1630,"[9, 12, 11, 10, 24, 14]"
1631,"[8, 2, 11, 10, 17, 25, 24, 14, 13, 24]"
1632,"[2, 20, 19, 7, 20, 22, 11, 14, 23, 23, 14]"
1633,"[3, 3, 5, 1, 22, 12, 17, 25, 25, 24]"
1634,"[3, 19, 6, 21, 8, 19, 19, 4, 12, 25, 13]"
1635,"[3, 10, 10, 22, 15, 15, 14, 14]"
1636,"[20, 1, 12, 12, 11, 11, 24, 24]"
1637,"[9, 9, 1, 2, 21, 2, 18, 22, 12, 11, 23, 14]"
1638,"[5, 12, 10, 12, 10, 25, 25, 15, 14, 23, 24, 23]"
1639,"[1, 21, 5, 4, 19, 10, 22, 12, 16, 16, 13, 14, 24]"
1640,"[8, 8, 4, 2, 9, 9, 10, 12, 22, 17, 15, 13, 14, 23]"
1641,"[1, 3, 11, 12, 12, 25, 25, 17, 23]"
1642,"[21, 3, 19, 7, 12, 12, 15, 24, 13, 14]"
1643,"[18, 2, 2, 5, 12, 22, 11, 10, 24, 14, 13, 13]"
1644,"[3, 9, 9, 3, 3, 22, 22, 22, 15, 17, 17, 16, 23, 13, 24, 13]"
1645,"[7, 5, 1, 12, 12, 22, 11, 17, 17, 16, 24, 13, 14, 13]"
1646,"[7, 18, 10, 22, 11, 12, 25, 15, 25, 23, 24, 14]"
1647,"[7, 6, 2, 11, 11, 12, 14]"
1648,"[6, 8, 9, 21, 1, 22, 12, 22, 10, 17, 25, 24, 24, 23, 13]"
1649,"[1, 2, 2, 9, 9, 8, 17, 15]"
1650,"[3, 19, 4, 3, 1, 2, 3, 22, 10, 11, 25, 25, 15, 14, 13]"
1651,"[9, 21, 7, 20, 7, 8, 21, 15, 16]"
1652,"[3, 9, 7, 22, 11, 12, 11, 17, 16, 13, 14, 13]"
1653,"[9, 18, 7, 19, 19, 20, 21, 17, 13, 23, 24, 23]"
1654,"[5, 5, 3, 8, 8, 2, 6, 7, 24, 14]"
1655,"[19, 3, 18, 21, 7, 3, 8, 5, 22, 11, 11, 22, 13, 13, 24]"
1656,"[2, 2, 1, 5, 6, 21, 21, 12, 11, 23, 13, 23, 24]"
1657,"[19, 19, 22, 11, 25, 24]"
1658,"[20, 19, 18, 3, 9, 7, 11, 10, 11, 11, 17, 15, 17, 15, 24, 14, 23, 14]"
1659,"[9, 3, 19, 3, 5, 10, 10, 12, 16, 13, 13, 23, 23]"
1660,"[4, 12, 10, 22, 11, 25, 24, 14, 24, 24]"
1661,"[5, 20, 6, 10, 11, 22, 13, 24, 13]"
1662,"[4, 5, 10, 10, 10, 22, 25, 13, 24]"
1663,"[19, 3, 1, 6, 18, 19, 8, 10, 12, 14, 24, 14, 24]"
1664,"[18, 5, 2, 18, 1, 2, 21, 20, 10, 11, 11, 13, 13, 13]"
1665,"[5, 8, 4, 2, 18, 7, 9, 11, 22, 22, 17, 16, 15, 25]"
1666,"[19, 7, 6, 2, 2, 5, 18, 8, 12, 10, 10, 10, 14]"
1667,"[20, 4, 9, 23]"
1668,"[6, 2, 1, 20, 7, 11, 22, 22, 12, 15, 16, 25, 14]"
1669,"[7, 3, 18, 5, 3, 12, 10, 22, 23, 13, 23, 14]"
1670,"[1, 9, 7, 4, 21, 4, 2, 21, 15, 15, 16, 16, 24, 14]"
1671,"[4, 4, 7, 21, 1, 6, 10, 11, 11, 16, 24, 14]"
1672,"[4, 5, 5, 5, 6, 10, 12]"
1673,"[21, 19, 22, 25, 25, 16, 13, 14, 24]"
1674,"[18, 4, 8, 5, 9, 18, 12, 17, 17, 16]"
1675,"[18, 7, 20, 3, 9, 19, 17, 16, 14]"
1676,"[2, 19, 5, 8, 18, 6, 4, 12, 17, 15, 16, 16, 24, 13]"
1677,"[9, 14, 23]"
1678,"[6, 5, 3, 6, 1, 18, 2, 9, 12, 11, 22, 11, 24, 13]"
1679,"[5, 20, 25, 13, 13, 24, 14]"
1680,"[19, 8, 20, 2, 18, 9, 22, 17, 23]"
1681,"[2, 7, 7, 7, 10, 11, 11, 23, 14]"
1682,"[9, 11, 22, 10, 12, 23, 13]"
1683,"[18, 6, 19, 5, 6, 7, 24]"
1684,"[5, 3, 14, 14, 23]"
1685,"[19, 3, 4, 18, 2, 4, 20, 2, 11, 24, 23]"
1686,"[6, 3, 4, 4, 20, 11, 12, 10, 22, 17, 15, 15, 14, 23, 24, 13]"
1687,"[20, 17, 15, 17, 23, 13, 23, 24]"
1688,"[2, 3, 18, 21, 8, 20, 5, 11, 15, 16, 17, 23, 24, 14]"
1689,"[18, 21, 7, 9, 1, 2, 12, 15]"
1690,"[19, 7, 8, 10, 10, 12]"
1691,"[6, 6, 3, 5, 4, 19, 22, 11, 11, 10, 13]"
1692,"[1, 9, 2, 9, 1, 21, 3, 18, 22, 12, 15, 17, 15, 14, 23, 24]"
1693,"[2, 18, 10, 11, 16, 25, 25, 14, 23, 14]"
1694,"[4, 18, 17, 17, 17, 23, 23]"
1695,"[5, 17, 14, 23, 23, 24]"
1696,"[4, 6, 9, 9, 11, 22, 11, 12, 15, 25, 14, 23]"
1697,"[3, 8, 12, 22, 10, 12, 17, 17, 23, 23, 14, 23]"
1698,"[1, 6, 25, 16, 16, 24, 24, 13]"
1699,"[21, 1, 3, 21, 1, 5, 11, 12, 11, 10, 25, 25, 15, 13, 14, 14, 13]"
1700,"[18, 12, 12, 10, 11, 14, 13, 24, 23]"
1701,"[1, 21, 8, 12, 11, 22, 10, 25, 25, 16, 15, 23]"
1702,"[8, 21, 19, 19, 10, 22, 12, 15, 15, 24, 24]"
1703,"[5, 6, 1, 1, 22, 25, 15, 24, 23, 13, 13]"
1704,"[19, 18, 6, 8, 9, 21, 11, 11, 12, 22, 16, 14, 23]"
1705,"[1, 12, 17, 25, 15]"
1706,"[9, 18, 9, 21, 20, 7, 1, 11, 14]"
1707,"[21, 20, 1, 18, 20, 11, 11, 17, 17, 25, 25]"
1708,"[19, 3, 18, 1, 5, 11, 11, 12, 10, 17, 23, 14, 23, 13]"
1709,"[1, 5, 9, 12, 22, 10, 15, 23, 23, 13, 13]"
1710,"[21, 9, 6, 19, 1, 19, 5, 15, 14, 24]"
1711,"[1, 18, 10, 12, 11, 25, 25, 14, 13, 23]"
1712,"[2, 3, 21, 5, 22, 10, 10, 16, 16, 17, 13, 14]"
1713,"[4, 5, 22, 10, 16, 25]"
1714,"[4, 21, 8, 7, 3, 1, 5, 22, 11, 11, 12, 17, 16]"
1715,"[4, 5, 5, 18, 21, 11, 11, 22, 15, 25]"
1716,"[8, 21, 1, 4, 4, 3, 3, 6, 16, 17, 16, 14, 14]"
1717,"[6, 22, 11, 15, 23, 13]"
1718,"[20, 4, 3, 4, 24, 23]"
1719,"[2, 6, 3, 20, 10, 11, 22, 11, 15, 25, 15, 17, 14]"
1720,"[18, 20, 7, 2, 2, 10, 11, 15, 25, 13, 24, 13, 14]"
1721,"[4, 11, 10, 11, 17, 14, 13, 24, 14]"
1722,"[4, 4, 1, 12, 11, 17, 16, 15, 25, 24, 14, 23]"
1723,"[21, 19, 19, 4, 1, 22, 22, 10, 15, 25, 17, 16, 14, 13]"
1724,"[4, 4, 8, 6, 11, 10, 12, 23, 24, 13]"
1725,"[7, 2, 5, 7, 4, 3, 20, 11, 12, 10, 12, 15, 25, 23, 23, 13, 14]"
1726,"[6, 9, 7, 20, 24]"
1727,"[1, 18]"
1728,"[5, 18, 19, 11, 22, 22, 11, 25, 14]"
1729,"[20, 3, 12, 17, 25, 14]"
1730,"[8, 7, 19, 6, 3, 2, 3, 25, 16, 15, 15]"
1731,"[18, 2, 19, 10, 22, 11, 15, 17, 16, 15, 13]"
1732,"[9, 21, 20]"
1733,"[6, 19, 6, 22, 17, 14]"
1734,"[18, 20, 1, 5, 11, 12, 22, 17, 16, 17, 13, 13, 13]"
1735,"[4, 19, 17, 25, 16, 24, 13, 23]"
1736,"[8, 3, 2, 4, 3, 19, 5, 19, 11, 25, 15, 16, 25, 14, 24, 14, 23]"
1737,"[8, 2, 19, 7, 19, 12, 10, 22, 22, 15, 16, 17, 13, 24, 14]"
1738,"[18, 18, 19, 2, 19, 9, 6, 11, 10, 25, 13, 14, 13, 23]"
1739,"[6, 6, 21, 7, 5, 1, 10, 22, 10, 16, 16, 17, 17, 14, 14, 14]"
1740,"[4, 6, 2, 9, 10, 10, 22, 25, 25, 25]"
1741,"[9, 19, 18, 9, 6, 5, 1, 10, 10, 16, 14, 14, 24]"
1742,"[21, 1, 3, 3, 19, 1, 3, 11, 16, 15, 17, 14, 24, 23]"
1743,"[9, 7, 12, 10, 10, 10, 16, 25, 14]"
1744,"[19, 20, 9, 1, 6, 3, 1, 22, 11, 16, 16, 14, 14, 24, 23]"
1745,"[6, 18, 4, 2, 18, 20, 12, 12, 11, 25, 25, 16, 17]"
1746,"[9, 2, 8, 4, 5, 12, 11, 25, 17, 17, 25]"
1747,"[19, 2, 4, 6, 21, 5, 9, 11, 11, 15, 25, 16, 25, 13, 24, 14, 24]"
1748,"[8, 4, 18, 9, 7, 18, 18, 22, 12, 25, 16, 15, 16, 24]"
1749,"[21, 23]"
1750,"[7, 20, 2, 9, 2, 1, 21, 19, 12, 12, 10, 23, 14, 13]"
1751,"[9, 25, 15, 15, 16, 13, 23, 23]"
1752,"[7, 2, 7, 4, 2, 2, 6, 10, 11, 15, 17, 13]"
1753,"[19, 9, 21, 21, 12, 10, 24, 14, 23, 24]"
1754,"[5, 9, 4, 25, 15, 25, 17, 24, 23]"
1755,"[19, 11, 11, 11, 15, 13, 24, 14, 14]"
1756,"[20, 6, 5, 19, 1, 22, 22, 10, 15, 17, 16, 14, 24, 13, 24]"
1757,"[7, 9, 3, 3, 5, 5, 3, 25, 15, 16, 23, 23, 24, 24]"
1758,"[4, 19, 9, 9, 20, 10, 22, 22, 15, 17, 16, 16, 13, 24, 23, 14]"
1759,"[20, 19, 6, 3, 19, 2, 3, 9, 12, 15, 23, 23]"
1760,"[19, 9, 2, 3, 1, 3, 19, 11, 10, 16, 15, 13, 24, 14, 23]"
1761,"[4, 9, 3, 7, 11, 25, 17, 14, 24, 13]"
1762,"[3, 9, 18, 4, 9, 7, 18, 20, 12, 22, 10, 13, 24, 13, 13]"
1763,"[7, 22, 11, 22, 11, 17, 17]"
1764,"[2, 6, 4, 3, 6, 20, 22, 10, 11, 15, 15, 25, 25]"
1765,"[18, 19, 18, 12, 12, 16, 15, 25, 23]"
1766,"[4, 8, 6, 2, 4, 22, 11, 22, 11, 16, 25]"
1767,"[18, 20, 20, 11, 15, 25, 13]"
1768,"[8, 22, 22, 12, 15, 25, 17, 15, 13]"
1769,"[6, 5, 1, 22, 25, 17, 14, 13, 24]"
1770,"[20, 8, 7, 24, 14]"
1771,"[8, 9, 6, 22, 17, 17, 24, 14, 23]"
1772,"[7, 1, 12, 25, 14, 13, 13]"
1773,"[2, 20, 9, 6, 18, 2, 9, 4, 22, 15, 14, 14]"
1774,"[7, 2, 12, 11, 10, 25, 16, 25, 13, 23]"
1775,"[7, 4, 20, 4, 5, 22, 17, 15, 23, 13]"
1776,"[7, 21, 8, 11, 17, 16, 15, 16, 13, 14, 14, 23]"
1777,"[4, 18, 18, 11, 12, 11, 17, 15]"
1778,"[3, 7, 1, 10, 11, 12, 10, 17, 25, 24, 23]"
1779,"[1, 8, 8, 6, 1, 10, 10, 12, 12, 15, 14]"
1780,"[9, 8, 5, 6, 2, 10, 25, 13, 14, 23]"
1781,"[19, 20, 20, 19, 7, 4, 11, 22, 11, 16, 17, 15, 13, 14]"
1782,"[8, 19, 4, 1, 3, 18, 19, 19, 10, 22, 10, 25, 14]"
1783,"[20, 22, 25, 16, 25, 24]"
1784,"[4, 21, 21, 7, 19, 9, 5, 20, 12, 22, 22, 11, 25, 25, 16, 25, 23]"
1785,"[2, 20, 3, 20, 4, 9, 20, 20, 11, 12, 15, 25, 13, 23]"
1786,"[6, 7, 19, 11, 22, 10, 22, 24, 24, 23, 13]"
1787,"[5, 2, 21, 20, 21, 22, 11, 10, 12, 17, 25, 16, 15, 23, 14, 14, 14]"
1788,"[7, 11, 22, 16, 16, 15, 17, 14, 13, 24]"
1789,"[18, 1, 9, 18, 3, 6, 21, 25]"
1790,"[6, 10, 12, 11, 23, 23, 14, 23]"
1791,"[6, 9, 2, 19, 8, 10, 22, 22, 10, 17, 25, 17, 25, 23, 14]"
1792,"[7, 5, 21, 5, 20, 20, 11, 17, 15, 17, 17, 23]"
1793,"[7, 17, 25, 15, 15]"
1794,"[21, 11, 22, 25, 15, 23, 14]"
1795,"[20, 1, 7, 10, 11, 11, 22, 17, 24, 23, 14, 24]"
1796,"[19, 21, 9, 20, 5, 12, 10, 11, 16, 16, 24, 24, 14, 13]"
1797,"[1, 2, 18, 12, 12, 22, 10]"
1798,"[19, 19, 21, 6, 9, 10, 22, 15]"
1799,"[18, 2, 21, 4, 18, 4, 4, 21, 12, 12, 10, 11, 16, 25, 13]"
1800,"[21, 10, 12, 22, 22, 25]"
1801,"[19, 1, 20, 22, 22, 25, 15, 25]"
1802,"[1, 3, 6, 7, 2, 4, 17, 17, 16, 13, 14]"
1803,"[5, 3, 4, 21, 20, 7, 11, 11, 10, 11, 25, 14]"
1804,"[1, 6, 7, 7, 6, 11, 11, 15, 15, 25, 13, 24, 14]"
1805,"[6, 9, 3, 2, 6, 10, 22, 12, 24, 13, 24, 23]"
1806,"[21, 20, 6, 4, 1, 10, 12, 22, 12, 24, 13, 14, 14]"
1807,"[1, 20, 10, 10, 14, 24, 14, 23]"
1808,"[2, 21, 8, 19, 12, 10, 25, 24, 24, 24, 24]"
1809,"[19, 5, 9, 3, 18, 7, 6, 20, 11, 25, 16, 17, 14]"
1810,"[19, 8, 5, 10, 12, 11, 16, 16, 17, 14, 14, 13, 23]"
1811,"[7, 1, 9, 19, 3, 8, 21, 21, 22, 15, 25, 25]"
1812,"[21, 9, 4, 18, 9, 1, 5, 6, 10, 11, 12, 17]"
1813,"[3, 9, 2, 8, 7, 4, 5, 10, 12, 11, 16, 16, 14]"
1814,"[21, 21, 8, 21, 2, 24, 23, 24, 23]"
1815,"[8, 18, 18, 18, 21, 9, 10, 11, 17, 14, 23, 13]"
1816,"[4, 6, 21, 21, 7, 21, 6, 8, 12, 13]"
1817,"[18, 11, 16, 16, 16, 25]"
1818,"[7, 14]"
1819,"[9, 7, 4, 2, 4, 1, 4, 10, 17, 25, 16, 24, 23, 24, 24]"
1820,"[1, 10, 16, 25, 13, 13, 13, 23]"
1821,"[1, 7, 20, 4, 19, 12, 22, 16, 16, 16, 17, 23, 24]"
1822,"[2, 2, 19, 3, 3, 5, 6, 21, 22, 15, 24, 14]"
1823,"[8, 13, 23, 14]"
1824,"[19, 6, 12, 11, 11, 10, 25, 16, 25, 15, 14]"
1825,"[5, 17, 24, 24, 13, 24]"
1826,"[20, 7, 8, 8, 11, 11, 14, 24, 13, 13]"
1827,"[7, 2, 21, 19, 5, 11, 12, 11, 12, 15, 25, 13]"
1828,"[2, 21, 12, 15, 16]"
1829,"[5, 22, 25, 16, 16, 24, 13, 14]"
1830,"[3, 1, 21, 21, 3, 11, 11, 22, 15, 17, 16, 16, 14, 23, 24]"
