EmployeeId,SaleDate,AmountSold,PaymentType
2,2024-11-21 13:46:00,20.40,Gift Card
7,2024-11-21 18:51:00,15.20,Credit
1,2024-11-21 15:58:00,34.80,Gift Card
2,2024-11-21 09:05:00,24.05,Gift Card
5,2024-11-21 16:31:00,25.60,Gift Card
10,2024-11-21 20:05:00,50.85,Gift Card
4,2024-11-21 18:10:00,27.10,Gift Card
1,2024-11-21 10:09:00,30.50,Credit
6,2024-11-21 13:59:00,39.50,Credit
10,2024-11-21 08:58:00,40.40,Credit
2,2024-11-21 16:07:00,38.90,Gift Card
9,2024-11-21 19:35:00,26.10,Gift Card
1,2024-11-21 09:03:00,36.20,Gift Card
4,2024-11-21 09:15:00,19.05,Cash
3,2024-11-21 18:35:00,33.00,Cash
1,2024-11-21 14:41:00,17.70,Credit
6,2024-11-21 15:28:00,25.20,Gift Card
3,2024-11-21 11:54:00,27.75,Gift Card
7,2024-11-21 08:40:00,25.50,Gift Card
4,2024-11-21 15:44:00,44.75,Cash
1,2024-11-21 12:43:00,30.35,Credit
6,2024-11-21 13:56:00,19.60,Gift Card
1,2024-11-21 17:59:00,37.50,Cash
6,2024-11-21 09:47:00,23.30,Credit
3,2024-11-21 18:25:00,30.25,Credit
5,2024-11-21 12:24:00,20.60,Gift Card
4,2024-11-21 15:38:00,31.00,Gift Card
8,2024-11-21 15:39:00,42.90,Gift Card
4,2024-11-21 16:25:00,43.20,Credit
8,2024-11-21 14:18:00,21.85,Credit
1,2024-11-21 20:57:00,28.40,Cash
8,2024-11-21 10:12:00,30.30,Credit
9,2024-11-21 16:21:00,32.35,Gift Card
4,2024-11-21 08:51:00,22.60,Cash
8,2024-11-21 18:14:00,15.80,Credit
7,2024-11-21 15:16:00,36.95,Cash
6,2024-11-21 15:25:00,26.00,Gift Card
6,2024-11-21 08:19:00,50.10,Credit
6,2024-11-21 20:23:00,18.05,Gift Card
3,2024-11-21 09:52:00,32.10,Credit
5,2024-11-21 19:55:00,53.40,Credit
10,2024-11-21 11:27:00,21.40,Credit
9,2024-11-21 12:36:00,28.60,Cash
8,2024-11-21 08:35:00,15.05,Cash
9,2024-11-21 18:11:00,48.80,Cash
8,2024-11-21 09:16:00,21.80,Gift Card
7,2024-11-21 16:43:00,35.65,Cash
6,2024-11-21 14:34:00,33.85,Gift Card
5,2024-11-21 09:30:00,28.60,Gift Card
10,2024-11-21 14:09:00,43.05,Gift Card
2,2024-11-21 12:02:00,24.35,Cash
7,2024-11-21 19:51:00,12.55,Cash
5,2024-11-21 15:00:00,47.30,Gift Card
7,2024-11-21 08:44:00,33.65,Gift Card
9,2024-11-21 15:15:00,28.10,Credit
7,2024-11-21 15:06:00,27.70,Cash
2,2024-11-21 12:10:00,29.20,Credit
8,2024-11-22 12:58:00,20.95,Gift Card
4,2024-11-22 17:45:00,44.15,Credit
8,2024-11-22 12:01:00,51.60,Credit
1,2024-11-22 15:34:00,33.85,Credit
10,2024-11-22 12:22:00,46.30,Cash
1,2024-11-22 13:30:00,32.50,Credit
5,2024-11-22 13:28:00,26.70,Credit
9,2024-11-22 10:36:00,45.80,Gift Card
5,2024-11-22 14:06:00,36.90,Cash
4,2024-11-22 12:44:00,14.80,Cash
2,2024-11-22 19:42:00,34.75,Cash
4,2024-11-22 15:48:00,32.55,Credit
5,2024-11-22 12:32:00,39.80,Credit
7,2024-11-22 08:50:00,29.25,Cash
6,2024-11-22 15:43:00,37.90,Credit
1,2024-11-22 17:16:00,35.60,Credit
10,2024-11-22 15:11:00,29.25,Credit
10,2024-11-22 19:57:00,37.35,Credit
1,2024-11-22 13:58:00,28.50,Gift Card
7,2024-11-22 08:55:00,40.30,Gift Card
9,2024-11-22 19:17:00,43.65,Gift Card
7,2024-11-22 14:36:00,14.45,Gift Card
8,2024-11-22 10:48:00,36.90,Credit
10,2024-11-22 16:24:00,36.45,Credit
6,2024-11-22 20:47:00,22.70,Credit
3,2024-11-22 20:28:00,23.60,Cash
1,2024-11-22 20:52:00,28.30,Gift Card
9,2024-11-22 16:16:00,35.00,Cash
5,2024-11-22 14:24:00,41.40,Gift Card
8,2024-11-22 09:44:00,24.50,Credit
5,2024-11-22 20:39:00,28.00,Credit
9,2024-11-22 10:56:00,7.70,Cash
1,2024-11-22 17:24:00,43.05,Gift Card
5,2024-11-22 19:01:00,38.85,Credit
8,2024-11-22 12:10:00,44.30,Cash
6,2024-11-22 14:37:00,18.80,Cash
7,2024-11-22 12:29:00,38.15,Credit
8,2024-11-22 12:11:00,46.15,Cash
4,2024-11-22 20:51:00,11.95,Gift Card
2,2024-11-22 12:37:00,27.00,Cash
8,2024-11-22 15:09:00,31.35,Gift Card
8,2024-11-22 17:37:00,30.15,Cash
9,2024-11-22 08:49:00,29.30,Credit
10,2024-11-22 13:52:00,49.35,Credit
6,2024-11-22 13:42:00,40.00,Cash
7,2024-11-22 20:38:00,24.20,Credit
3,2024-11-22 20:50:00,26.20,Gift Card
6,2024-11-22 11:23:00,37.05,Credit
6,2024-11-22 08:40:00,34.00,Cash
4,2024-11-22 09:16:00,21.70,Cash
8,2024-11-22 09:23:00,37.05,Gift Card
5,2024-11-22 20:18:00,14.45,Credit
9,2024-11-22 17:31:00,43.40,Credit
9,2024-11-22 20:50:00,34.75,Cash
8,2024-11-22 09:00:00,41.90,Cash
5,2024-11-22 16:51:00,35.60,Credit
4,2024-11-22 08:48:00,37.95,Cash
1,2024-11-22 08:16:00,23.45,Gift Card
8,2024-11-22 14:01:00,30.75,Credit
3,2024-11-22 16:55:00,16.95,Cash
7,2024-11-22 15:50:00,53.80,Gift Card
3,2024-11-22 20:20:00,55.10,Gift Card
8,2024-11-22 13:52:00,18.10,Gift Card
5,2024-11-22 19:00:00,26.60,Gift Card
7,2024-11-22 12:49:00,14.70,Gift Card
2,2024-11-22 14:49:00,33.10,Credit
10,2024-11-22 14:16:00,32.85,Credit
5,2024-11-22 12:18:00,31.00,Cash
5,2024-11-22 18:23:00,51.10,Credit
8,2024-11-22 16:43:00,23.85,Cash
3,2024-11-22 13:41:00,39.75,Gift Card
8,2024-11-22 16:35:00,18.60,Cash
1,2024-11-22 13:46:00,29.10,Gift Card
9,2024-11-22 15:43:00,26.35,Credit
3,2024-11-22 11:16:00,27.55,Cash
7,2024-11-22 10:23:00,19.90,Cash
5,2024-11-22 13:50:00,40.55,Credit
3,2024-11-22 17:07:00,27.10,Cash
10,2024-11-22 10:20:00,19.30,Credit
1,2024-11-22 11:19:00,32.35,Gift Card
6,2024-11-22 09:09:00,13.05,Credit
3,2024-11-22 18:55:00,20.60,Cash
4,2024-11-22 08:05:00,27.10,Gift Card
3,2024-11-22 14:04:00,43.10,Gift Card
2,2024-11-22 14:59:00,39.60,Gift Card
6,2024-11-22 17:04:00,8.70,Gift Card
8,2024-11-22 11:02:00,26.85,Credit
8,2024-11-22 12:46:00,44.00,Cash
3,2024-11-22 19:44:00,31.00,Credit
7,2024-11-22 17:14:00,17.55,Credit
9,2024-11-22 19:03:00,21.55,Cash
9,2024-11-22 08:09:00,31.10,Cash
6,2024-11-22 15:12:00,12.55,Cash
9,2024-11-22 11:14:00,40.65,Credit
9,2024-11-22 08:33:00,32.00,Gift Card
1,2024-11-22 15:32:00,41.45,Gift Card
3,2024-11-22 18:37:00,22.35,Cash
4,2024-11-22 20:17:00,39.90,Cash
10,2024-11-22 20:30:00,38.80,Cash
5,2024-11-22 10:54:00,48.60,Credit
3,2024-11-22 17:22:00,40.30,Credit
3,2024-11-22 11:38:00,34.10,Gift Card
3,2024-11-22 14:52:00,34.40,Cash
3,2024-11-22 13:12:00,30.85,Credit
1,2024-11-22 18:29:00,31.15,Gift Card
8,2024-11-22 16:55:00,29.35,Gift Card
3,2024-11-22 13:00:00,22.10,Gift Card
3,2024-11-22 14:53:00,24.20,Gift Card
8,2024-11-22 19:48:00,13.80,Credit
8,2024-11-22 19:47:00,38.40,Credit
1,2024-11-22 17:51:00,33.00,Cash
9,2024-11-22 09:49:00,35.60,Credit
8,2024-11-22 17:36:00,21.95,Cash
7,2024-11-22 09:17:00,26.50,Gift Card
1,2024-11-22 12:03:00,42.95,Gift Card
6,2024-11-22 18:54:00,26.20,Cash
3,2024-11-22 16:37:00,16.95,Gift Card
1,2024-11-22 11:56:00,24.50,Credit
9,2024-11-22 14:46:00,14.05,Gift Card
4,2024-11-22 12:57:00,17.15,Gift Card
6,2024-11-22 09:33:00,22.10,Gift Card
7,2024-11-22 14:41:00,23.60,Gift Card
10,2024-11-22 17:26:00,46.60,Credit
2,2024-11-22 19:07:00,27.10,Cash
4,2024-11-22 13:05:00,18.45,Gift Card
3,2024-11-22 17:32:00,48.40,Credit
9,2024-11-22 10:23:00,34.85,Gift Card
6,2024-11-22 14:34:00,31.10,Cash
9,2024-11-22 15:15:00,31.75,Credit
9,2024-11-22 12:53:00,53.40,Gift Card
2,2024-11-23 15:39:00,15.70,Gift Card
3,2024-11-23 12:08:00,33.50,Gift Card
6,2024-11-23 20:58:00,33.00,Cash
7,2024-11-23 20:50:00,36.40,Gift Card
1,2024-11-23 14:14:00,33.25,Credit
9,2024-11-23 08:20:00,44.70,Cash
9,2024-11-23 20:15:00,25.35,Credit
3,2024-11-23 17:25:00,42.65,Cash
1,2024-11-23 09:33:00,16.95,Credit
1,2024-11-23 09:23:00,31.85,Cash
8,2024-11-23 12:12:00,36.00,Gift Card
10,2024-11-23 15:16:00,20.70,Cash
10,2024-11-23 14:46:00,37.65,Gift Card
9,2024-11-23 09:01:00,36.25,Credit
3,2024-11-23 08:03:00,34.65,Credit
6,2024-11-23 16:07:00,44.90,Gift Card
10,2024-11-23 10:35:00,46.60,Gift Card
6,2024-11-23 10:58:00,35.90,Credit
7,2024-11-23 17:14:00,31.50,Cash
3,2024-11-23 19:28:00,39.75,Credit
10,2024-11-23 10:17:00,32.40,Gift Card
5,2024-11-23 19:31:00,23.30,Credit
9,2024-11-23 14:58:00,13.30,Gift Card
2,2024-11-23 15:42:00,34.75,Cash
7,2024-11-23 12:22:00,46.30,Gift Card
7,2024-11-23 14:27:00,31.15,Cash
6,2024-11-23 16:34:00,48.40,Gift Card
3,2024-11-23 16:31:00,23.90,Gift Card
7,2024-11-23 17:42:00,37.30,Credit
10,2024-11-23 15:21:00,39.05,Cash
2,2024-11-23 13:43:00,32.55,Credit
3,2024-11-23 20:57:00,25.50,Credit
2,2024-11-23 08:21:00,45.30,Credit
8,2024-11-23 17:37:00,34.90,Gift Card
3,2024-11-23 17:45:00,40.30,Gift Card
10,2024-11-23 08:33:00,42.80,Credit
4,2024-11-23 18:32:00,30.10,Cash
3,2024-11-23 08:27:00,22.45,Credit
5,2024-11-23 08:31:00,38.80,Gift Card
9,2024-11-23 14:27:00,36.20,Credit
7,2024-11-23 08:43:00,38.40,Gift Card
8,2024-11-23 19:32:00,49.40,Gift Card
2,2024-11-23 16:56:00,40.15,Credit
8,2024-11-23 11:23:00,26.20,Cash
6,2024-11-23 12:33:00,33.65,Gift Card
10,2024-11-23 09:05:00,32.70,Cash
9,2024-11-23 20:26:00,30.00,Gift Card
6,2024-11-23 16:55:00,39.70,Gift Card
7,2024-11-23 17:35:00,32.10,Gift Card
5,2024-11-23 15:32:00,49.10,Cash
8,2024-11-23 15:31:00,30.75,Credit
1,2024-11-23 16:43:00,24.20,Credit
2,2024-11-23 20:10:00,25.10,Gift Card
2,2024-11-23 13:54:00,44.10,Gift Card
6,2024-11-23 16:36:00,35.00,Credit
3,2024-11-23 19:39:00,43.95,Credit
7,2024-11-23 10:39:00,46.50,Gift Card
1,2024-11-23 13:24:00,32.40,Credit
4,2024-11-23 10:05:00,45.15,Cash
10,2024-11-23 15:53:00,37.90,Credit
10,2024-11-23 15:16:00,33.25,Cash
4,2024-11-23 08:49:00,24.35,Credit
7,2024-11-23 15:11:00,34.30,Gift Card
7,2024-11-23 11:44:00,36.45,Credit
6,2024-11-23 14:54:00,25.10,Gift Card
6,2024-11-23 20:53:00,38.70,Cash
9,2024-11-23 18:39:00,26.90,Cash
7,2024-11-23 15:02:00,17.70,Gift Card
5,2024-11-23 14:50:00,20.00,Cash
7,2024-11-23 17:26:00,31.00,Gift Card
9,2024-11-23 20:43:00,36.50,Gift Card
2,2024-11-23 12:12:00,39.30,Gift Card
1,2024-11-23 12:50:00,44.55,Credit
8,2024-11-23 13:32:00,28.25,Credit
7,2024-11-23 17:45:00,29.10,Credit
5,2024-11-23 16:22:00,27.10,Cash
5,2024-11-23 16:43:00,29.10,Gift Card
4,2024-11-23 09:49:00,26.90,Credit
6,2024-11-23 11:48:00,38.65,Cash
1,2024-11-23 20:13:00,12.70,Cash
7,2024-11-23 11:17:00,33.00,Cash
6,2024-11-23 08:14:00,34.40,Gift Card
3,2024-11-23 20:25:00,28.45,Gift Card
6,2024-11-23 19:36:00,32.40,Gift Card
8,2024-11-23 11:27:00,28.00,Credit
1,2024-11-23 19:54:00,35.50,Cash
6,2024-11-23 08:33:00,36.45,Credit
2,2024-11-23 17:22:00,22.30,Gift Card
1,2024-11-23 11:36:00,35.40,Credit
6,2024-11-23 20:21:00,35.50,Cash
2,2024-11-23 08:31:00,20.20,Cash
2,2024-11-23 12:28:00,29.20,Credit
2,2024-11-23 16:10:00,46.45,Gift Card
3,2024-11-23 19:50:00,34.75,Gift Card
8,2024-11-23 11:53:00,16.80,Gift Card
3,2024-11-23 11:51:00,25.10,Credit
9,2024-11-23 11:41:00,24.20,Cash
10,2024-11-23 11:33:00,48.80,Gift Card
4,2024-11-23 17:08:00,28.30,Cash
5,2024-11-23 15:52:00,38.15,Credit
8,2024-11-23 16:04:00,19.30,Credit
2,2024-11-23 11:25:00,39.80,Cash
8,2024-11-23 15:27:00,30.40,Cash
2,2024-11-23 19:53:00,37.65,Gift Card
8,2024-11-23 19:31:00,28.60,Gift Card
6,2024-11-23 09:49:00,34.40,Gift Card
8,2024-11-23 09:03:00,43.40,Cash
3,2024-11-23 19:23:00,26.75,Gift Card
8,2024-11-23 13:31:00,34.40,Credit
3,2024-11-23 19:16:00,18.45,Credit
1,2024-11-23 11:19:00,22.15,Credit
1,2024-11-23 17:10:00,22.85,Gift Card
4,2024-11-23 09:25:00,40.75,Cash
3,2024-11-23 18:19:00,25.05,Cash
8,2024-11-23 16:31:00,41.50,Credit
7,2024-11-23 19:28:00,27.70,Cash
6,2024-11-23 12:52:00,27.00,Credit
10,2024-11-23 08:05:00,29.35,Cash
1,2024-11-23 12:40:00,53.80,Gift Card
6,2024-11-23 17:02:00,30.10,Credit
7,2024-11-23 11:02:00,28.40,Cash
6,2024-11-23 09:14:00,21.95,Gift Card
10,2024-11-23 14:03:00,37.65,Gift Card
3,2024-11-23 09:02:00,10.45,Credit
10,2024-11-23 11:23:00,28.30,Credit
4,2024-11-23 16:43:00,34.60,Gift Card
7,2024-11-23 14:35:00,18.70,Gift Card
1,2024-11-23 15:37:00,18.80,Cash
5,2024-11-23 08:32:00,33.10,Gift Card
7,2024-11-23 19:05:00,25.05,Credit
2,2024-11-23 10:13:00,47.80,Gift Card
4,2024-11-23 14:53:00,49.40,Cash
6,2024-11-23 19:43:00,15.80,Gift Card
4,2024-11-23 13:03:00,25.35,Gift Card
4,2024-11-23 14:18:00,34.90,Cash
6,2024-11-23 19:43:00,39.90,Cash
1,2024-11-23 19:15:00,26.35,Gift Card
1,2024-11-23 20:43:00,34.10,Cash
7,2024-11-23 15:01:00,28.75,Cash
8,2024-11-23 11:12:00,32.15,Cash
9,2024-11-23 17:59:00,26.80,Gift Card
9,2024-11-23 10:28:00,24.20,Credit
3,2024-11-23 17:02:00,33.05,Credit
3,2024-11-23 10:46:00,35.00,Credit
10,2024-11-23 09:17:00,19.05,Credit
1,2024-11-23 14:30:00,38.70,Gift Card
10,2024-11-23 10:47:00,36.00,Gift Card
7,2024-11-23 16:56:00,28.85,Gift Card
3,2024-11-23 18:11:00,30.50,Cash
1,2024-11-23 20:09:00,37.35,Cash
2,2024-11-23 13:40:00,27.70,Gift Card
1,2024-11-23 15:37:00,43.15,Credit
9,2024-11-23 13:06:00,26.55,Credit
4,2024-11-23 16:37:00,40.90,Credit
9,2024-11-24 19:50:00,36.25,Gift Card
6,2024-11-24 10:07:00,45.30,Cash
5,2024-11-24 20:32:00,45.90,Gift Card
5,2024-11-24 17:43:00,24.85,Cash
2,2024-11-24 12:02:00,39.75,Cash
6,2024-11-24 18:18:00,17.20,Cash
9,2024-11-24 13:49:00,38.15,Gift Card
4,2024-11-24 11:31:00,38.00,Credit
1,2024-11-24 08:25:00,17.70,Cash
8,2024-11-24 18:39:00,36.25,Cash
9,2024-11-24 17:54:00,33.60,Credit
5,2024-11-24 16:25:00,23.45,Cash
7,2024-11-24 19:21:00,19.30,Credit
1,2024-11-24 12:34:00,48.30,Cash
10,2024-11-24 16:19:00,24.35,Gift Card
6,2024-11-24 11:09:00,20.05,Gift Card
5,2024-11-24 11:34:00,14.80,Credit
2,2024-11-24 14:47:00,25.60,Gift Card
1,2024-11-24 13:19:00,37.35,Cash
3,2024-11-24 13:56:00,23.85,Credit
2,2024-11-24 20:33:00,33.10,Cash
8,2024-11-24 12:18:00,36.50,Credit
9,2024-11-24 12:46:00,36.25,Credit
3,2024-11-24 19:59:00,6.95,Cash
6,2024-11-24 18:20:00,39.15,Credit
6,2024-11-24 09:48:00,31.65,Gift Card
6,2024-11-24 20:18:00,10.05,Credit
6,2024-11-24 11:15:00,20.30,Credit
7,2024-11-24 09:48:00,29.60,Gift Card
6,2024-11-24 09:14:00,15.45,Gift Card
5,2024-11-24 13:41:00,37.65,Credit
6,2024-11-24 20:18:00,19.45,Credit
6,2024-11-24 13:56:00,35.20,Cash
2,2024-11-24 08:46:00,12.55,Credit
10,2024-11-24 11:57:00,14.80,Cash
10,2024-11-24 19:26:00,6.95,Cash
2,2024-11-24 14:56:00,15.80,Gift Card
3,2024-11-24 09:43:00,37.10,Credit
4,2024-11-24 15:04:00,19.05,Gift Card
6,2024-11-24 16:12:00,23.85,Cash
9,2024-11-24 09:36:00,46.30,Cash
8,2024-11-24 08:46:00,30.00,Credit
10,2024-11-24 12:27:00,24.85,Credit
2,2024-11-24 09:23:00,22.70,Cash
2,2024-11-24 08:27:00,25.60,Cash
1,2024-11-24 09:25:00,27.10,Credit
9,2024-11-24 17:57:00,29.60,Credit
7,2024-11-24 08:53:00,27.50,Gift Card
6,2024-11-24 11:27:00,21.70,Gift Card
9,2024-11-24 14:21:00,29.85,Cash
2,2024-11-24 15:25:00,36.30,Gift Card
4,2024-11-24 09:58:00,36.50,Cash
5,2024-11-24 11:22:00,26.00,Cash
5,2024-11-24 18:36:00,30.50,Cash
1,2024-11-24 20:54:00,23.30,Credit
4,2024-11-24 15:15:00,23.45,Credit
4,2024-11-24 16:07:00,44.05,Cash
3,2024-11-24 18:16:00,38.40,Gift Card
2,2024-11-24 14:34:00,29.45,Gift Card
7,2024-11-24 12:06:00,29.85,Credit
5,2024-11-24 11:55:00,32.10,Gift Card
4,2024-11-24 20:31:00,29.60,Credit
9,2024-11-24 16:25:00,30.60,Cash
7,2024-11-24 19:09:00,47.35,Credit
7,2024-11-24 12:51:00,37.65,Credit
3,2024-11-24 18:00:00,44.10,Credit
7,2024-11-24 14:36:00,33.40,Credit
2,2024-11-24 13:18:00,32.95,Cash
1,2024-11-24 10:28:00,43.80,Gift Card
4,2024-11-24 13:58:00,20.85,Gift Card
5,2024-11-24 17:33:00,27.70,Credit
8,2024-11-24 12:07:00,22.20,Credit
5,2024-11-24 09:12:00,23.05,Gift Card
10,2024-11-24 16:51:00,35.15,Gift Card
6,2024-11-24 14:57:00,39.40,Gift Card
4,2024-11-24 16:10:00,36.65,Cash
8,2024-11-24 20:51:00,34.00,Credit
6,2024-11-24 12:19:00,34.75,Cash
2,2024-11-24 10:33:00,15.45,Credit
9,2024-11-24 15:42:00,47.40,Credit
8,2024-11-24 14:09:00,36.15,Credit
1,2024-11-24 19:39:00,36.65,Credit
2,2024-11-24 08:05:00,27.60,Credit
9,2024-11-24 09:59:00,36.50,Credit
9,2024-11-24 09:44:00,48.40,Gift Card
1,2024-11-24 13:53:00,26.75,Gift Card
8,2024-11-24 09:12:00,33.45,Gift Card
6,2024-11-24 17:13:00,23.05,Gift Card
4,2024-11-24 10:32:00,15.05,Gift Card
8,2024-11-24 18:17:00,39.80,Credit
10,2024-11-24 20:00:00,35.00,Credit
7,2024-11-24 20:01:00,33.10,Gift Card
7,2024-11-24 15:31:00,48.05,Credit
3,2024-11-24 13:16:00,39.50,Gift Card
9,2024-11-24 11:48:00,28.55,Cash
4,2024-11-24 09:35:00,25.75,Credit
8,2024-11-24 15:38:00,46.30,Cash
9,2024-11-24 16:52:00,51.60,Gift Card
5,2024-11-24 18:13:00,40.90,Credit
8,2024-11-24 18:03:00,33.50,Cash
10,2024-11-24 11:36:00,39.80,Gift Card
4,2024-11-24 08:31:00,26.95,Gift Card
6,2024-11-24 14:32:00,24.60,Gift Card
3,2024-11-24 16:16:00,24.20,Gift Card
3,2024-11-24 19:42:00,19.10,Credit
9,2024-11-24 16:54:00,21.95,Gift Card
10,2024-11-24 15:02:00,31.60,Gift Card
7,2024-11-24 10:53:00,39.90,Cash
5,2024-11-24 16:25:00,27.35,Cash
2,2024-11-24 20:24:00,9.80,Credit
9,2024-11-24 18:08:00,34.60,Gift Card
3,2024-11-24 19:34:00,20.20,Gift Card
8,2024-11-24 09:34:00,46.65,Gift Card
4,2024-11-24 14:18:00,35.30,Cash
10,2024-11-24 10:15:00,42.35,Cash
3,2024-11-24 14:04:00,30.10,Credit
10,2024-11-24 17:04:00,28.30,Credit
8,2024-11-24 19:42:00,21.95,Credit
6,2024-11-24 15:44:00,24.80,Gift Card
7,2024-11-24 13:48:00,21.30,Credit
6,2024-11-24 14:46:00,29.75,Gift Card
4,2024-11-24 17:42:00,27.70,Cash
6,2024-11-24 09:31:00,37.40,Gift Card
5,2024-11-24 14:54:00,26.90,Gift Card
9,2024-11-24 08:55:00,32.10,Gift Card
8,2024-11-24 20:54:00,17.70,Credit
8,2024-11-24 13:10:00,31.50,Credit
4,2024-11-24 10:31:00,33.50,Gift Card
5,2024-11-24 12:38:00,40.40,Gift Card
6,2024-11-24 08:34:00,24.05,Gift Card
6,2024-11-24 12:24:00,48.15,Cash
3,2024-11-24 08:13:00,38.80,Gift Card
9,2024-11-24 10:34:00,31.10,Gift Card
7,2024-11-24 10:55:00,38.65,Credit
5,2024-11-24 09:35:00,50.00,Credit
1,2024-11-24 18:14:00,32.85,Credit
6,2024-11-24 09:48:00,23.90,Gift Card
8,2024-11-24 15:15:00,22.85,Credit
7,2024-11-24 17:20:00,30.10,Cash
10,2024-11-24 16:07:00,34.60,Gift Card
8,2024-11-24 16:27:00,31.00,Gift Card
9,2024-11-24 09:40:00,19.65,Cash
4,2024-11-24 11:09:00,37.35,Cash
3,2024-11-24 08:13:00,21.70,Credit
2,2024-11-24 14:26:00,24.60,Credit
4,2024-11-24 14:13:00,36.00,Credit
7,2024-11-24 17:05:00,29.50,Credit
1,2024-11-24 10:47:00,47.50,Cash
10,2024-11-24 12:16:00,37.90,Credit
9,2024-11-24 11:07:00,37.65,Cash
2,2024-11-24 16:56:00,32.65,Cash
1,2024-11-24 08:47:00,20.45,Cash
6,2024-11-24 14:18:00,36.40,Cash
10,2024-11-24 13:59:00,37.35,Gift Card
8,2024-11-24 18:46:00,24.00,Gift Card
10,2024-11-24 13:02:00,47.35,Gift Card
5,2024-11-24 20:24:00,23.10,Gift Card
8,2024-11-24 10:57:00,30.00,Gift Card
3,2024-11-24 13:54:00,12.30,Credit
1,2024-11-24 17:38:00,30.20,Gift Card
1,2024-11-24 15:18:00,12.30,Credit
10,2024-11-24 08:53:00,42.50,Cash
5,2024-11-24 09:25:00,51.80,Gift Card
1,2024-11-24 14:35:00,34.75,Credit
9,2024-11-24 19:52:00,30.30,Cash
3,2024-11-24 10:37:00,20.05,Credit
6,2024-11-24 12:19:00,26.60,Gift Card
2,2024-11-24 12:22:00,23.35,Gift Card
6,2024-11-24 14:30:00,22.35,Gift Card
8,2024-11-24 17:17:00,28.60,Gift Card
6,2024-11-24 15:06:00,24.10,Credit
9,2024-11-24 11:34:00,13.55,Credit
9,2024-11-24 12:22:00,39.75,Credit
1,2024-11-24 16:52:00,35.60,Cash
10,2024-11-24 18:11:00,30.15,Credit
7,2024-11-24 19:31:00,21.30,Gift Card
5,2024-11-24 17:00:00,34.40,Gift Card
3,2024-11-24 09:22:00,41.30,Credit
5,2024-11-24 13:17:00,16.55,Cash
2,2024-11-24 14:45:00,20.05,Cash
6,2024-11-25 17:27:00,26.75,Cash
10,2024-11-25 11:38:00,20.95,Gift Card
2,2024-11-25 12:15:00,34.25,Credit
10,2024-11-25 14:33:00,39.90,Cash
6,2024-11-25 14:39:00,28.35,Cash
6,2024-11-25 16:47:00,44.40,Credit
7,2024-11-25 10:10:00,24.00,Credit
3,2024-11-25 17:58:00,28.30,Cash
4,2024-11-25 08:23:00,31.00,Cash
4,2024-11-25 17:57:00,36.20,Cash
7,2024-11-25 19:08:00,36.40,Cash
1,2024-11-25 16:22:00,22.80,Credit
10,2024-11-25 16:34:00,21.30,Cash
1,2024-11-25 18:12:00,36.95,Gift Card
3,2024-11-25 16:15:00,45.15,Gift Card
8,2024-11-25 08:00:00,40.15,Cash
5,2024-11-25 16:46:00,29.85,Credit
3,2024-11-25 16:16:00,45.15,Credit
1,2024-11-25 18:07:00,23.10,Gift Card
2,2024-11-25 14:37:00,31.80,Cash
7,2024-11-25 19:02:00,19.30,Credit
10,2024-11-25 15:09:00,18.90,Credit
6,2024-11-25 09:27:00,42.30,Cash
5,2024-11-25 11:06:00,42.40,Credit
2,2024-11-25 12:40:00,51.30,Gift Card
9,2024-11-25 15:41:00,14.30,Credit
5,2024-11-25 17:09:00,18.80,Credit
6,2024-11-25 11:14:00,27.95,Cash
8,2024-11-25 20:54:00,11.55,Cash
9,2024-11-25 08:05:00,37.30,Credit
4,2024-11-25 08:29:00,31.70,Cash
9,2024-11-25 09:55:00,31.90,Gift Card
5,2024-11-25 13:53:00,23.60,Gift Card
3,2024-11-25 19:59:00,23.30,Credit
2,2024-11-25 13:48:00,25.35,Credit
5,2024-11-25 16:08:00,42.05,Credit
3,2024-11-25 09:34:00,33.65,Cash
9,2024-11-25 15:43:00,36.35,Gift Card
7,2024-11-25 20:30:00,29.10,Cash
3,2024-11-25 13:32:00,42.15,Cash
8,2024-11-25 15:19:00,32.70,Cash
3,2024-11-25 16:38:00,48.05,Gift Card
9,2024-11-25 09:05:00,18.45,Gift Card
8,2024-11-25 16:26:00,32.60,Gift Card
7,2024-11-25 19:55:00,22.70,Cash
3,2024-11-25 10:17:00,37.00,Cash
3,2024-11-25 16:53:00,20.20,Gift Card
9,2024-11-25 19:20:00,29.40,Credit
5,2024-11-25 14:49:00,24.20,Gift Card
8,2024-11-25 19:02:00,9.80,Cash
8,2024-11-25 15:43:00,38.10,Credit
3,2024-11-25 16:19:00,25.30,Credit
9,2024-11-25 18:45:00,23.45,Gift Card
2,2024-11-25 15:51:00,16.50,Credit
5,2024-11-25 08:39:00,33.05,Credit
7,2024-11-25 13:12:00,20.80,Credit
6,2024-11-25 16:36:00,23.70,Cash
8,2024-11-25 19:49:00,41.40,Gift Card
2,2024-11-25 20:00:00,42.25,Cash
8,2024-11-25 10:27:00,21.05,Credit
8,2024-11-25 09:04:00,44.30,Cash
6,2024-11-25 16:08:00,16.95,Credit
4,2024-11-25 12:48:00,33.40,Gift Card
7,2024-11-25 16:40:00,17.80,Credit
10,2024-11-25 18:55:00,33.80,Cash
7,2024-11-25 11:16:00,22.60,Credit
3,2024-11-25 12:34:00,6.95,Cash
1,2024-11-25 20:13:00,35.15,Cash
